0.062
0.0425
0.02175
0.017
0.0135
0.01025
0.102
0.184
0.111
0.21825
0.84825
0.3876
0.1035
0.06575
0.0408
0.02775
0.0285
0.028
0.04625
0.065
0.0876
0.108
0.1518
0.13875
0.07025
0.031
0.024
0.02075
0.013
0.0274
0.04075
0.0966
0.22925
0.281
0.2612
0.20775
0.081
0.0474
0.03
0.02975
0.0256
0.022
0.041
0.0608
0.0705
0.167
0.7726
0.47225
0.1864
0.10575
0.05275
0.0365
0.0252
0.03775
0.0895
0.1108
0.1145
0.1544
0.17825
0.10575
0.0512
0.03825
0.02625
0.0216
0.021
0.01775
0.0414
0.0575
0.1348
0.24675
0.228
0.1288
0.069
0.04125
0.02625
0.0202
0.02025
0.0236
0.0465
0.06425
0.0996
0.1375
0.27075
0.2168
0.08025
0.053
0.0315
0.0155
0.01225
0.0234
0.0645
0.1245
0.3692
0.6645
0.5044
0.1755
0.07275
0.0514
0.02175
0.01375
0.025
0.0228
0.03475
0.0574
0.08225
0.09625
0.171
0.09875
0.04
0.0242
0.011
0.00875
0.0148
0.04025
0.06275
0.0674
0.139
0.2442
0.754
0.4655
0.1446
0.067
0.0525
0.0292
0.02475
0.04075
0.1088
0.13675
0.162
0.4714
0.5025
0.25525
0.0794
0.042
0.03075
0.0218
0.02475
0.02475
0.0354
0.07325
0.1084
0.1705
0.2685
0.2742
0.0715
0.05125
0.04675
0.022
0.01975
0.0226
0.063
0.12
0.178
